frame_id,timestamp_ms,subject_id,exercise_folder,canonical_exercise,movement_group,form_quality,angle_view,avg_visibility,bbox_x1,bbox_y1,bbox_x2,bbox_y2,left_elbow,right_elbow,left_shoulder,right_shoulder,left_knee,right_knee,left_hip,right_hip,kp_nose_x,kp_left_eye_inner_x,kp_left_eye_x,kp_left_eye_outer_x,kp_right_eye_inner_x,kp_right_eye_x,kp_right_eye_outer_x,kp_left_ear_x,kp_right_ear_x,kp_mouth_left_x,kp_mouth_right_x,kp_left_shoulder_x,kp_right_shoulder_x,kp_left_elbow_x,kp_right_elbow_x,kp_left_wrist_x,kp_right_wrist_x,kp_left_pinky_x,kp_right_pinky_x,kp_left_index_x,kp_right_index_x,kp_left_thumb_x,kp_right_thumb_x,kp_left_hip_x,kp_right_hip_x,kp_left_knee_x,kp_right_knee_x,kp_left_ankle_x,kp_right_ankle_x,kp_left_heel_x,kp_right_heel_x,kp_left_foot_index_x,kp_right_foot_index_x,kp_nose_y,kp_left_eye_inner_y,kp_left_eye_y,kp_left_eye_outer_y,kp_right_eye_inner_y,kp_right_eye_y,kp_right_eye_outer_y,kp_left_ear_y,kp_right_ear_y,kp_mouth_left_y,kp_mouth_right_y,kp_left_shoulder_y,kp_right_shoulder_y,kp_left_elbow_y,kp_right_elbow_y,kp_left_wrist_y,kp_right_wrist_y,kp_left_pinky_y,kp_right_pinky_y,kp_left_index_y,kp_right_index_y,kp_left_thumb_y,kp_right_thumb_y,kp_left_hip_y,kp_right_hip_y,kp_left_knee_y,kp_right_knee_y,kp_left_ankle_y,kp_right_ankle_y,kp_left_heel_y,kp_right_heel_y,kp_left_foot_index_y,kp_right_foot_index_y,kp_nose_vis,kp_left_eye_inner_vis,kp_left_eye_vis,kp_left_eye_outer_vis,kp_right_eye_inner_vis,kp_right_eye_vis,kp_right_eye_outer_vis,kp_left_ear_vis,kp_right_ear_vis,kp_mouth_left_vis,kp_mouth_right_vis,kp_left_shoulder_vis,kp_right_shoulder_vis,kp_left_elbow_vis,kp_right_elbow_vis,kp_left_wrist_vis,kp_right_wrist_vis,kp_left_pinky_vis,kp_right_pinky_vis,kp_left_index_vis,kp_right_index_vis,kp_left_thumb_vis,kp_right_thumb_vis,kp_left_hip_vis,kp_right_hip_vis,kp_left_knee_vis,kp_right_knee_vis,kp_left_ankle_vis,kp_right_ankle_vis,kp_left_heel_vis,kp_right_heel_vis,kp_left_foot_index_vis,kp_right_foot_index_vis
336,22400,subject_001,squat,bodyweight_squat,legs,good,front,0.9844,149,167,698,1439,21.2,171.58,25.06,23.19,178.54,175.09,167.38,167.91,531.53,533.7,535.59,537.3,521.84,514.65,505.79,519.93,467.91,526.58,512.15,559.76,333.84,602.39,272.18,613.53,241.87,620.78,228.8,614.4,245.62,604.75,254.03,489.28,360.63,494.31,330.38,493.78,319.94,465.45,338.38,518.96,289.84,397.85,374.8,373.92,372.94,372.27,369.6,366.58,370.36,363.09,417.31,414.63,481.28,468.74,655.64,648.82,570.54,812.77,544.86,855.38,516.48,855.59,528.96,843.87,833.31,826.16,1055.33,1046.94,1247.99,1253.33,1272.85,1276.36,1341.51,1340.7,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9774,0.9829,0.9833,0.9708,0.9714,0.9561,0.9715,0.9581,0.9699,0.9592,0.9996,0.9998,0.9931,0.9948,0.9891,0.9894,0.9466,0.9224,0.9761,0.9747
337,22466,subject_001,squat,bodyweight_squat,legs,good,front,0.9849,153,166,706,1439,23.94,170.47,24.98,23.14,177.82,174.95,167.13,167.77,526.71,530.75,533.41,535.86,516.46,508.3,499.22,521.95,464.12,522.65,506.01,559.3,333.99,601.94,272.59,614.37,245.92,627.09,232.71,619.64,248.57,608.24,256.82,489.29,361.06,495.76,330.35,494.06,320.06,465.84,338.31,518.91,290.64,398.18,374.42,373.56,372.6,371.77,369.01,365.98,370.23,362.45,417.19,414.47,480.39,468.63,654.23,648.82,584.87,811.84,570.12,855.42,541.13,855.61,548.91,843.06,834.1,826.82,1055.55,1048.04,1248.05,1254.02,1272.22,1276.61,1341.19,1340.69,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9778,0.9842,0.9845,0.9728,0.9732,0.9587,0.9733,0.9606,0.9715,0.9616,0.9996,0.9998,0.9933,0.9948,0.9889,0.9892,0.946,0.922,0.9757,0.9742
338,22533,subject_001,squat,bodyweight_squat,legs,good,front,0.9853,159,166,696,1439,24.36,169.56,23.68,22.98,177.51,174.68,167.22,167.74,526.41,529.58,531.89,534.03,516.04,507.76,498.79,519.13,462.39,521.44,504.43,560.51,333.98,600.38,273.33,611.08,249.81,620.91,236.11,616.01,251.07,606.42,259.3,489.59,361.21,496.52,330.32,494.17,320.99,465.83,338.52,519.12,291.04,397.36,373.5,372.73,371.87,370.93,368.31,365.38,369.4,362.39,416.63,413.92,468.45,468.4,645.53,648.32,593.71,811.66,585.22,854.25,550.81,854.26,556.38,842.02,833.79,826.67,1055.27,1048.93,1247.95,1254.85,1271.51,1277.62,1341.28,1340.7,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9775,0.9851,0.9852,0.9741,0.9744,0.9603,0.9744,0.9622,0.9725,0.9631,0.9996,0.9998,0.9935,0.9949,0.989,0.9893,0.9465,0.9226,0.9759,0.9743
339,22600,subject_001,squat,bodyweight_squat,legs,good,front,0.9852,164,162,696,1439,170.17,168.37,25.35,23.18,178.19,174.68,168.55,167.54,524.47,527.11,529.39,531.73,513.74,505.61,496.79,513.32,460.15,519.32,501.99,560.17,333.31,600.08,273.49,609.74,253.96,620.4,240.35,615.83,254.04,605.84,262.37,492.26,362.42,496.56,331.67,494.12,322.89,465.52,339.65,519.08,291.86,397.19,373.07,372.48,371.7,370.54,368.09,365.24,366.01,359.92,416.12,413.46,456.53,469.44,605.64,648.53,626.54,811.19,646.14,854.23,619.64,854.15,611.53,841.67,827.64,823.0,1054.42,1048.8,1247.91,1255.52,1271.5,1278.49,1341.33,1341.16,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9738,0.9862,0.9843,0.9758,0.9732,0.9625,0.9734,0.9644,0.9713,0.9652,0.9996,0.9998,0.9936,0.9949,0.989,0.9893,0.9457,0.9203,0.976,0.9745
340,22666,subject_001,squat,bodyweight_squat,legs,good,front,0.9852,167,159,688,1439,168.31,168.29,25.6,22.87,178.35,174.63,169.03,167.07,523.22,526.23,526.97,527.65,512.48,504.13,495.33,502.57,458.03,515.62,500.78,559.08,330.23,599.85,273.36,608.11,256.38,614.71,242.67,612.32,257.33,602.58,265.5,493.25,362.38,497.06,331.73,494.72,323.27,465.72,339.83,519.04,291.79,394.39,369.93,369.17,368.28,367.6,365.13,362.36,362.39,356.42,413.76,411.37,454.03,469.87,600.15,648.51,721.22,811.41,756.28,855.21,747.72,854.83,737.76,842.02,826.96,822.75,1054.44,1048.79,1247.98,1254.73,1271.52,1277.79,1341.01,1341.17,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9736,0.987,0.9837,0.9769,0.9719,0.9638,0.9723,0.9657,0.9704,0.9665,0.9996,0.9997,0.9937,0.9947,0.9891,0.9891,0.9454,0.9181,0.9761,0.9744
341,22733,subject_001,squat,bodyweight_squat,legs,good,front,0.9854,165,148,704,1439,171.57,167.42,25.26,23.38,178.95,174.63,169.72,166.69,517.41,518.9,520.66,522.04,502.21,492.6,482.12,500.01,443.01,510.68,493.94,558.88,327.31,601.02,270.38,618.2,255.8,627.34,242.05,619.76,257.18,611.43,265.67,495.01,362.35,497.3,332.09,495.69,323.92,467.73,340.46,519.57,291.18,381.34,353.42,353.08,352.57,351.32,349.34,347.29,352.38,347.26,402.09,400.51,454.05,470.21,605.36,648.5,742.67,811.07,784.99,854.81,778.62,854.31,760.46,841.59,827.54,823.21,1054.63,1048.73,1248.05,1254.26,1271.57,1277.66,1339.76,1341.63,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9741,0.9878,0.9834,0.9777,0.9711,0.9647,0.9718,0.9666,0.97,0.9674,0.9996,0.9997,0.994,0.9948,0.9894,0.9894,0.9463,0.9192,0.9767,0.9751
342,22800,subject_001,squat,bodyweight_squat,legs,good,front,0.9847,161,136,716,1439,173.91,167.49,24.98,24.07,179.93,174.27,171.48,165.07,502.56,505.89,509.86,513.28,486.16,475.81,464.2,497.61,429.13,500.1,479.52,557.89,324.57,600.88,268.84,624.51,255.26,637.48,241.68,632.26,256.79,621.52,265.29,499.13,365.73,497.45,333.14,495.8,323.97,468.79,340.51,519.66,291.13,373.38,344.8,344.88,344.81,341.63,339.44,337.43,347.13,340.42,395.57,393.09,454.18,470.31,603.78,647.87,738.49,805.92,778.34,849.56,777.14,847.97,759.44,834.21,827.61,823.64,1054.03,1047.36,1247.34,1252.45,1271.38,1276.49,1337.74,1341.32,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9705,0.9882,0.9785,0.9779,0.9638,0.9644,0.965,0.9664,0.9641,0.9673,0.9996,0.9997,0.9942,0.9949,0.9897,0.9898,0.9473,0.9212,0.9774,0.9759
343,22866,subject_001,squat,bodyweight_squat,legs,good,front,0.985,161,125,714,1439,171.95,167.37,24.61,24.33,179.94,174.2,171.5,164.99,484.28,490.83,496.66,502.35,467.03,455.9,444.62,496.29,416.55,488.22,462.28,557.82,323.87,600.78,267.72,624.46,254.17,635.54,240.84,631.86,256.64,619.52,265.13,499.11,365.7,497.44,333.23,496.2,324.31,468.83,340.99,520.13,290.62,364.43,336.11,336.49,336.66,331.9,329.8,328.15,339.87,333.36,386.63,383.3,454.44,469.39,607.41,646.29,784.03,802.05,832.75,845.94,832.04,844.02,811.93,829.68,828.45,824.49,1054.03,1047.37,1247.35,1252.5,1271.7,1276.67,1337.81,1341.81,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9718,0.9888,0.9786,0.978,0.9641,0.9643,0.9652,0.9663,0.9644,0.9673,0.9996,0.9998,0.9944,0.9951,0.9901,0.9904,0.9485,0.9236,0.9781,0.977
344,22933,subject_001,squat,bodyweight_squat,legs,good,front,0.9852,155,127,713,1439,172.49,167.81,23.98,24.65,179.64,173.92,171.45,164.82,466.94,476.04,483.53,490.38,451.12,440.23,429.42,493.15,407.27,475.21,446.26,557.61,322.94,600.69,265.92,624.8,250.24,634.22,235.7,630.38,253.98,618.09,262.81,498.82,365.53,497.09,332.78,496.83,324.51,469.47,341.73,520.38,290.54,365.63,337.29,337.12,336.82,334.15,332.02,330.18,339.01,333.28,386.86,384.16,458.8,468.54,619.67,645.52,803.23,803.55,849.83,846.45,849.89,845.5,834.17,831.22,830.35,826.3,1054.86,1048.32,1247.36,1252.7,1271.72,1276.69,1337.82,1341.94,1.0,0.9999,0.9999,0.9999,1.0,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9734,0.9892,0.9792,0.9781,0.965,0.9639,0.9661,0.966,0.9652,0.9671,0.9997,0.9998,0.9945,0.9952,0.9901,0.9906,0.9481,0.9247,0.9782,0.9775
345,23000,subject_001,squat,bodyweight_squat,legs,good,front,0.9852,150,132,712,1439,172.45,168.3,23.52,24.66,179.6,174.1,171.43,164.71,446.68,460.94,468.12,475.59,435.63,425.45,416.31,486.95,398.57,459.14,425.66,556.95,318.87,600.68,263.25,624.51,247.01,632.83,231.97,623.59,250.77,613.72,259.99,498.6,364.17,496.91,332.61,496.81,324.86,469.35,342.58,520.42,290.5,373.67,343.99,342.48,341.0,343.22,340.64,337.76,340.83,334.17,392.43,389.46,461.93,468.57,630.9,645.52,826.0,806.74,875.76,850.58,877.31,850.49,859.99,835.97,830.12,826.33,1055.35,1048.66,1247.38,1252.74,1271.74,1276.67,1337.86,1342.01,1.0,0.9999,0.9999,0.9999,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.9752,0.9896,0.98,0.9782,0.9661,0.9636,0.967,0.9657,0.9663,0.967,0.9997,0.9998,0.9944,0.9952,0.9897,0.9906,0.9464,0.9244,0.9774,0.9774
346,23066,subject_001,squat,bodyweight_squat,legs,good,front,0.9857,146,133,709,1439,173.02,169.77,23.33,24.2,179.73,173.96,171.28,165.11,435.58,451.39,460.88,468.3,422.69,413.67,405.38,483.9,393.07,451.24,415.04,556.76,316.57,600.67,262.21,624.4,242.37,629.69,227.95,616.94,246.39,608.9,255.78,498.36,361.31,496.9,330.87,496.57,324.78,469.3,342.87,520.41,290.24,374.61,345.22,343.11,341.16,345.78,343.31,340.21,341.51,335.81,393.11,391.04,465.26,469.01,638.32,646.09,824.62,811.52,876.97,857.52,876.13,856.86,858.22,842.91,830.15,826.35,1056.28,1049.98,1247.57,1253.3,1271.79,1276.74,1338.01,1342.37,1.0,0.9999,0.9999,0.9999,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.9773,0.9902,0.9813,0.9789,0.9681,0.9647,0.969,0.9666,0.9683,0.9679,0.9997,0.9998,0.9944,0.9954,0.9897,0.9908,0.946,0.9249,0.9773,0.9778
347,23133,subject_001,squat,bodyweight_squat,legs,good,front,0.9859,141,140,710,1439,173.24,171.14,23.69,23.57,179.67,173.4,170.26,165.38,418.0,435.59,446.3,456.63,406.22,397.2,390.52,474.84,384.14,437.59,400.07,556.73,314.83,600.63,261.92,623.87,238.99,629.38,223.78,616.08,242.3,608.36,252.3,495.83,358.61,496.68,328.66,496.3,325.04,469.28,343.92,520.4,290.23,380.11,350.18,346.93,343.89,353.35,351.62,349.34,341.62,341.21,396.91,397.87,467.77,469.83,641.75,647.63,820.65,816.95,873.77,866.88,873.16,864.85,855.86,849.95,830.73,826.53,1056.5,1050.24,1247.56,1253.38,1271.7,1276.75,1338.4,1342.6,1.0,1.0,0.9999,0.9999,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.979,0.9905,0.9823,0.9793,0.9696,0.9652,0.9704,0.9671,0.9697,0.9684,0.9997,0.9998,0.9943,0.9955,0.9894,0.9909,0.945,0.9255,0.9767,0.9779
348,23200,subject_001,squat,bodyweight_squat,legs,good,front,0.9861,131,140,712,1439,173.23,174.38,24.33,22.95,178.88,173.12,169.24,165.3,400.72,418.21,429.37,440.1,391.23,384.22,376.49,462.78,377.79,422.89,388.4,556.32,311.27,600.6,261.26,623.72,230.78,629.09,214.73,616.01,232.14,608.32,243.36,492.81,356.61,495.9,327.35,494.79,325.34,468.44,344.79,520.32,290.21,383.79,352.57,348.97,345.47,356.08,354.5,352.41,341.91,342.5,399.65,401.14,470.31,469.99,643.29,647.78,816.89,819.19,872.85,871.98,871.85,868.96,854.09,853.15,831.41,826.56,1056.77,1050.34,1247.56,1253.74,1271.71,1276.89,1338.57,1343.12,1.0,1.0,0.9999,0.9999,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.9806,0.9905,0.983,0.9789,0.9705,0.9645,0.9713,0.9664,0.9707,0.9679,0.9997,0.9998,0.9943,0.9957,0.9895,0.9911,0.9455,0.9274,0.9768,0.9785
349,23266,subject_001,squat,bodyweight_squat,legs,good,front,0.986,124,140,716,1439,173.91,175.91,24.83,22.96,178.97,173.16,169.25,164.98,390.51,407.68,419.17,430.44,380.94,372.67,365.32,456.21,369.46,412.46,379.84,555.49,308.28,601.0,259.76,627.46,225.55,632.32,209.73,620.13,221.18,614.12,233.72,492.61,356.09,495.72,327.02,494.9,325.33,468.44,344.78,520.45,290.2,381.06,350.05,347.44,344.78,352.55,351.25,349.67,342.23,341.78,398.3,399.71,471.17,469.92,642.6,647.77,813.98,821.01,867.35,872.73,866.54,871.67,848.93,855.67,829.05,823.57,1056.41,1050.03,1247.58,1253.75,1271.72,1276.73,1338.76,1343.75,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.9821,0.9901,0.9837,0.977,0.9715,0.9617,0.9723,0.9637,0.9717,0.9657,0.9997,0.9998,0.9942,0.9959,0.9894,0.9912,0.9457,0.9273,0.9764,0.9785
350,23333,subject_001,squat,bodyweight_squat,legs,good,front,0.9849,126,139,719,1439,174.1,176.98,25.8,23.28,178.66,173.45,169.21,165.23,371.31,390.54,402.18,414.15,365.64,359.15,352.78,445.37,365.36,392.84,366.12,551.82,306.23,601.38,259.31,631.98,224.39,635.46,211.37,622.65,222.01,617.51,232.37,490.91,354.57,495.44,326.75,494.78,325.32,468.43,344.97,520.38,290.14,380.19,349.2,346.98,344.72,350.9,349.49,347.7,342.64,340.9,398.3,399.09,470.15,469.0,641.29,638.6,810.57,796.92,863.57,837.28,862.89,832.85,845.83,820.39,828.43,820.94,1056.0,1049.27,1247.39,1253.77,1271.65,1276.79,1338.88,1343.92,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.9834,0.9861,0.9839,0.9694,0.9715,0.9522,0.9723,0.9547,0.9718,0.9575,0.9997,0.9998,0.9939,0.996,0.9895,0.9914,0.9461,0.9287,0.9763,0.9788
351,23400,subject_001,squat,bodyweight_squat,legs,good,front,0.9831,126,140,730,1439,173.77,177.01,26.77,23.23,179.44,173.58,170.32,165.12,354.75,369.33,379.15,390.07,349.69,345.23,341.21,429.58,360.63,376.8,355.12,546.58,304.44,602.47,258.79,637.37,225.79,644.15,213.1,632.08,223.85,626.25,234.46,490.48,354.22,493.89,326.74,494.87,325.35,468.75,345.4,520.22,290.04,379.61,349.31,347.15,344.97,350.89,349.49,347.7,342.98,341.03,398.13,398.63,464.27,466.9,636.97,635.35,805.43,788.32,855.27,832.56,854.39,829.13,837.76,812.74,825.28,818.17,1054.86,1048.35,1247.37,1253.33,1271.7,1276.74,1339.15,1343.73,1.0,1.0,0.9999,0.9999,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.9841,0.9815,0.9831,0.9586,0.9697,0.9383,0.9708,0.9411,0.9704,0.9453,0.9997,0.9998,0.9935,0.9961,0.9894,0.9916,0.946,0.9297,0.9761,0.979
352,23466,subject_001,squat,bodyweight_squat,legs,good,front,0.9826,123,140,736,1439,173.52,179.99,27.53,23.47,179.6,173.91,171.12,164.97,349.74,364.73,375.05,386.66,343.6,338.77,334.45,425.62,354.78,372.28,349.73,543.18,301.95,602.6,258.68,640.72,223.47,649.03,211.3,635.87,217.82,630.37,228.09,489.81,354.01,491.83,327.29,494.89,325.41,468.83,346.3,520.14,288.89,379.3,349.31,347.21,345.12,350.67,349.23,347.48,343.23,341.0,397.99,398.28,462.07,465.53,633.15,626.49,802.57,757.51,851.2,793.07,850.27,785.86,833.88,774.84,824.78,817.08,1053.22,1047.65,1245.58,1253.85,1271.29,1278.68,1338.94,1343.77,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,0.9999,0.9999,1.0,1.0,1.0,1.0,0.985,0.9769,0.9831,0.9541,0.9695,0.9327,0.9707,0.9358,0.9704,0.9404,0.9997,0.9998,0.9935,0.9963,0.9897,0.992,0.9477,0.9331,0.9768,0.9799
353,23533,subject_001,squat,bodyweight_squat,legs,good,front,0.9828,120,139,739,1439,171.93,173.83,28.28,23.46,178.28,174.26,172.84,164.63,340.95,355.68,365.3,375.45,335.86,331.47,327.42,414.73,348.86,364.29,342.64,536.9,298.92,601.96,259.16,640.88,222.55,651.47,209.94,640.28,212.85,633.93,221.97,489.82,354.06,488.9,328.05,493.98,325.37,468.67,346.3,519.16,288.65,378.59,349.13,347.08,345.05,350.34,348.91,347.23,343.12,340.85,397.44,397.49,455.18,463.28,625.6,616.27,796.52,712.94,844.01,731.77,846.28,719.33,828.93,713.3,818.41,815.76,1047.85,1044.9,1243.05,1252.8,1270.59,1278.16,1337.92,1342.17,1.0,1.0,0.9999,0.9999,1.0,1.0,1.0,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9856,0.9734,0.9829,0.955,0.9689,0.9346,0.9701,0.9377,0.9701,0.9418,0.9997,0.9998,0.9933,0.9963,0.9897,0.9922,0.9485,0.9352,0.977,0.9805
354,23600,subject_001,squat,bodyweight_squat,legs,good,front,0.9831,121,141,741,1439,171.37,150.4,28.52,23.62,178.02,174.28,173.74,164.14,337.52,352.42,361.43,371.26,333.39,329.35,325.5,411.14,347.89,360.97,340.06,534.8,298.1,601.79,258.74,641.24,222.76,653.01,210.62,644.01,215.42,636.13,224.61,490.26,354.65,487.26,327.65,491.49,323.99,468.16,345.49,513.45,288.54,379.07,349.65,347.48,345.3,350.93,349.52,347.86,343.19,341.04,398.16,397.89,452.4,460.81,622.32,613.1,794.71,650.24,840.93,659.85,844.09,647.39,828.54,643.83,814.78,812.7,1045.66,1041.51,1242.67,1247.78,1269.96,1273.14,1336.47,1340.82,1.0,1.0,0.9999,0.9999,1.0,1.0,1.0,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9859,0.9728,0.9817,0.9578,0.9667,0.9387,0.9682,0.9415,0.9687,0.9449,0.9997,0.9998,0.9932,0.9963,0.9897,0.9922,0.949,0.9368,0.977,0.9806
355,23666,subject_001,squat,bodyweight_squat,legs,good,front,0.9834,119,141,739,1439,171.06,110.89,28.76,22.37,177.63,174.66,174.62,163.46,329.48,343.11,351.36,360.26,326.87,323.48,320.13,400.86,344.77,353.42,334.17,530.53,294.15,600.09,260.19,640.48,222.6,651.63,208.07,642.64,209.84,634.83,219.83,489.79,354.72,485.55,327.7,490.13,322.71,467.84,345.08,513.59,287.4,379.06,349.92,347.7,345.48,351.12,349.71,348.06,343.36,341.64,398.18,397.79,451.24,460.93,620.61,613.56,790.34,619.07,836.5,623.62,840.03,598.4,824.05,595.97,812.39,810.66,1042.98,1040.06,1242.57,1247.98,1270.23,1273.26,1336.02,1339.99,1.0,0.9999,0.9999,0.9999,1.0,1.0,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9864,0.9723,0.9817,0.9603,0.9662,0.942,0.9678,0.9446,0.9685,0.9473,0.9996,0.9998,0.9928,0.9964,0.9897,0.9924,0.9502,0.9384,0.9771,0.9808
356,23733,subject_001,squat,bodyweight_squat,legs,good,front,0.9838,110,143,740,1439,172.21,47.62,28.13,20.25,177.55,174.92,174.8,162.76,328.65,342.18,350.26,359.0,326.1,322.77,319.54,398.77,343.05,351.86,332.82,529.72,292.96,597.73,260.43,639.95,221.81,650.65,200.53,641.43,200.81,633.81,211.39,489.86,355.88,485.23,327.73,489.81,320.61,468.1,344.54,513.16,284.83,381.73,352.7,350.43,347.97,353.6,352.16,350.49,344.21,343.39,400.6,399.47,450.97,461.08,621.07,645.25,790.3,595.1,836.16,575.59,838.8,544.33,822.99,550.82,809.8,809.55,1042.91,1038.58,1242.91,1250.18,1271.11,1276.07,1336.06,1339.97,1.0,0.9999,0.9999,0.9999,1.0,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.987,0.9731,0.9816,0.9632,0.9653,0.946,0.9669,0.9483,0.9679,0.9502,0.9996,0.9997,0.9924,0.9965,0.9893,0.9923,0.9504,0.9395,0.9766,0.9807
357,23800,subject_001,squat,bodyweight_squat,legs,good,front,0.9844,110,145,737,1439,172.77,29.46,27.4,21.6,177.39,175.03,175.18,162.14,328.5,341.76,349.89,358.83,325.72,322.38,319.19,397.81,340.18,351.15,331.93,527.7,289.82,594.65,252.51,637.22,220.06,648.47,200.6,638.7,202.62,630.72,212.7,489.87,356.17,484.99,327.75,489.93,320.0,468.7,344.43,515.21,284.78,382.98,353.68,351.32,348.75,354.63,353.15,351.42,344.51,344.18,401.99,400.35,450.76,460.86,621.76,656.09,790.6,559.88,838.0,522.63,840.55,504.23,825.7,513.97,809.43,809.16,1042.23,1038.24,1242.9,1249.17,1271.1,1274.52,1335.04,1339.17,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9876,0.9746,0.9816,0.9662,0.965,0.95,0.9666,0.9518,0.9679,0.9533,0.9995,0.9997,0.9917,0.9965,0.9893,0.9922,0.9528,0.9418,0.9768,0.9802
358,23866,subject_001,squat,bodyweight_squat,legs,good,front,0.9848,112,145,726,1439,170.92,25.48,27.32,21.91,178.32,175.15,174.74,162.03,330.75,344.19,353.31,363.37,325.59,321.42,317.51,400.51,336.36,353.25,332.58,526.74,287.32,593.73,248.29,629.72,220.53,639.68,200.98,625.14,204.83,617.01,214.81,487.83,355.64,484.02,327.73,486.61,319.96,467.13,344.42,515.22,284.79,384.2,354.07,351.66,349.02,355.03,353.5,351.71,344.58,344.11,403.14,400.93,451.14,458.46,624.54,661.31,793.3,554.68,841.87,516.92,844.27,496.25,830.33,504.67,809.56,809.4,1042.46,1037.98,1241.79,1249.0,1267.56,1273.92,1333.02,1339.57,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,1.0,1.0,0.9999,1.0,0.9882,0.9758,0.9815,0.9688,0.9645,0.9536,0.9661,0.955,0.9678,0.956,0.9994,0.9996,0.9909,0.9965,0.989,0.9921,0.9552,0.9441,0.9766,0.9794
359,23933,subject_001,squat,bodyweight_squat,legs,good,front,0.9852,114,145,721,1439,171.39,24.32,26.8,22.07,178.58,175.21,174.32,162.31,331.04,344.56,354.15,364.8,324.73,320.14,315.87,401.69,334.25,352.97,332.25,526.59,287.5,591.22,247.43,626.45,220.84,635.19,201.29,618.11,206.01,609.68,215.94,486.49,355.09,483.74,327.61,486.28,319.99,467.03,344.43,516.48,284.8,387.11,355.95,353.62,351.06,356.71,355.13,353.3,345.84,344.71,405.48,403.64,451.34,456.35,624.82,658.08,793.12,543.69,841.57,508.27,843.71,485.53,829.91,495.67,810.93,809.57,1042.63,1037.95,1241.64,1248.37,1266.86,1273.02,1333.1,1339.72,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,1.0,1.0,0.9999,1.0,0.9888,0.976,0.9818,0.9703,0.9648,0.9555,0.9663,0.9565,0.9683,0.9568,0.9993,0.9996,0.9905,0.9965,0.9889,0.992,0.9575,0.9466,0.9765,0.9788
360,24000,subject_001,squat,bodyweight_squat,legs,good,front,0.9856,116,148,715,1439,171.24,23.46,26.56,22.29,178.78,175.03,174.15,161.97,334.36,347.67,357.56,368.3,326.82,321.59,316.65,402.94,330.42,355.55,334.0,525.73,285.42,589.63,245.66,623.73,220.85,630.97,202.1,614.11,206.79,606.17,216.27,485.65,354.9,483.77,327.28,486.37,320.0,467.03,344.43,518.35,284.81,392.83,359.6,357.22,354.66,360.4,358.74,356.92,347.48,347.01,409.24,408.15,451.56,456.49,624.91,657.0,792.95,542.63,841.2,505.57,843.03,483.4,829.11,493.36,813.32,811.54,1042.75,1037.94,1241.68,1248.03,1266.91,1272.71,1333.13,1339.64,1.0,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,1.0,1.0,0.9999,1.0,0.9894,0.9767,0.9821,0.9721,0.9652,0.9579,0.9666,0.9585,0.9688,0.9584,0.9993,0.9996,0.9901,0.9965,0.9888,0.9919,0.9598,0.949,0.9766,0.9785
